id_contrato,id_cliente,id_producto,fecha_contrato
5966.0,546,15,2022-05-10 00:00:00.000000
5967.0,324,1,2024-05-21 00:00:00.000000
5968.0,402,7,2024-09-12 00:00:00.000000
5969.0,343,3,2024-01-26 00:00:00.000000
5970.0,902,19,2023-06-22 00:00:00.000000
5971.0,828,1,2024-12-19 00:00:00.000000
5972.0,756,8,2022-10-07 00:00:00.000000
5973.0,707,14,2024-10-11 00:00:00.000000
5974.0,981,3,2024-12-12 00:00:00.000000
5975.0,940,8,2024-02-07 00:00:00.000000
5976.0,202,6,2022-09-14 00:00:00.000000
5977.0,338,10,2022-10-17 00:00:00.000000
5978.0,65,21,2023-09-11 00:00:00.000000
5979.0,641,4,2022-11-01 00:00:00.000000
5980.0,29,16,2024-03-05 00:00:00.000000
5981.0,443,26,2024-07-01 00:00:00.000000
5982.0,25,19,2022-12-28 00:00:00.000000
5983.0,817,21,2022-06-23 00:00:00.000000
5984.0,958,11,2022-06-06 00:00:00.000000
5985.0,861,9,2023-12-14 00:00:00.000000
5986.0,254,4,2022-05-01 00:00:00.000000
5987.0,485,8,2025-03-09 00:00:00.000000
5988.0,982,11,2024-07-24 00:00:00.000000
5989.0,853,2,2023-10-27 00:00:00.000000
5990.0,842,11,2022-11-30 00:00:00.000000
5991.0,533,26,2024-04-04 00:00:00.000000
5992.0,243,3,2023-06-27 00:00:00.000000
5993.0,795,20,2024-02-24 00:00:00.000000
5994.0,635,15,2022-10-23 00:00:00.000000
5995.0,783,4,2025-01-29 00:00:00.000000
5996.0,641,15,2024-11-14 00:00:00.000000
5997.0,593,4,2022-07-03 00:00:00.000000
5998.0,88,2,2023-05-04 00:00:00.000000
5999.0,939,2,2023-09-01 00:00:00.000000
6000.0,387,11,2024-05-06 00:00:00.000000
6001.0,912,28,2022-08-28 00:00:00.000000
6002.0,711,3,2024-12-25 00:00:00.000000
6003.0,802,5,2022-07-04 00:00:00.000000
6004.0,64,30,2024-11-21 00:00:00.000000
6005.0,822,15,2023-08-25 00:00:00.000000
6006.0,57,10,2023-07-24 00:00:00.000000
6007.0,626,21,2024-04-08 00:00:00.000000
6008.0,443,3,2024-11-13 00:00:00.000000
6009.0,105,22,2022-12-11 00:00:00.000000
6010.0,58,18,2025-01-22 00:00:00.000000
6011.0,54,10,2023-02-07 00:00:00.000000
6012.0,871,13,2022-05-26 00:00:00.000000
6013.0,412,4,2025-03-25 00:00:00.000000
6014.0,633,25,2023-04-19 00:00:00.000000
6015.0,421,8,2023-05-14 00:00:00.000000
6016.0,886,20,2022-12-01 00:00:00.000000
6017.0,807,22,2024-07-08 00:00:00.000000
6018.0,639,1,2022-08-29 00:00:00.000000
6019.0,465,13,2022-11-21 00:00:00.000000
6020.0,476,26,2022-08-09 00:00:00.000000
6021.0,439,29,2024-12-07 00:00:00.000000
6022.0,636,20,2024-06-09 00:00:00.000000
6023.0,104,11,2024-06-02 00:00:00.000000
6024.0,667,22,2023-12-28 00:00:00.000000
6025.0,802,1,2024-03-10 00:00:00.000000
6026.0,465,17,2022-11-20 00:00:00.000000
6027.0,337,19,2022-06-10 00:00:00.000000
6028.0,198,4,2023-02-22 00:00:00.000000
6029.0,106,1,2023-11-22 00:00:00.000000
6030.0,610,23,2024-11-08 00:00:00.000000
6031.0,70,19,2022-05-19 00:00:00.000000
6032.0,809,27,2024-07-06 00:00:00.000000
6033.0,199,29,2022-10-05 00:00:00.000000
6034.0,587,5,2023-01-20 00:00:00.000000
6035.0,653,17,2022-08-08 00:00:00.000000
6036.0,263,12,2023-12-16 00:00:00.000000
6037.0,432,16,2024-05-05 00:00:00.000000
6038.0,743,20,2024-03-03 00:00:00.000000
6039.0,456,6,2024-10-23 00:00:00.000000
6040.0,249,5,2024-03-19 00:00:00.000000
6041.0,817,2,2025-01-13 00:00:00.000000
6042.0,62,5,2023-09-23 00:00:00.000000
6043.0,320,19,2023-07-04 00:00:00.000000
6044.0,447,17,2024-07-27 00:00:00.000000
6045.0,983,21,2022-04-12 00:00:00.000000
6046.0,773,12,2023-06-27 00:00:00.000000
6047.0,319,19,2022-07-09 00:00:00.000000
6048.0,907,18,2023-07-01 00:00:00.000000
6049.0,795,5,2024-07-15 00:00:00.000000
6050.0,151,16,2022-05-01 00:00:00.000000
6051.0,317,20,2022-12-15 00:00:00.000000
6052.0,352,10,2023-10-02 00:00:00.000000
6053.0,378,1,2022-06-20 00:00:00.000000
6054.0,531,19,2022-06-19 00:00:00.000000
6055.0,674,22,2022-06-04 00:00:00.000000
6056.0,149,2,2022-10-11 00:00:00.000000
6057.0,244,17,2024-05-21 00:00:00.000000
6058.0,839,27,2024-10-09 00:00:00.000000
6059.0,573,28,2025-03-12 00:00:00.000000
6060.0,56,14,2023-08-03 00:00:00.000000
6061.0,353,7,2024-04-15 00:00:00.000000
6062.0,1000,7,2024-07-09 00:00:00.000000
6063.0,656,30,2024-08-18 00:00:00.000000
6064.0,207,26,2023-07-15 00:00:00.000000
6065.0,71,11,2023-07-14 00:00:00.000000
6066.0,194,22,2022-10-19 00:00:00.000000
6067.0,488,23,2023-08-15 00:00:00.000000
6068.0,709,15,2022-12-04 00:00:00.000000
6069.0,615,23,2025-01-11 00:00:00.000000
6070.0,340,28,2024-09-24 00:00:00.000000
6071.0,593,19,2022-05-11 00:00:00.000000
6072.0,987,11,2023-11-27 00:00:00.000000
6073.0,631,10,2024-11-06 00:00:00.000000
6074.0,429,11,2024-05-08 00:00:00.000000
6075.0,167,4,2022-10-28 00:00:00.000000
6076.0,466,29,2022-09-16 00:00:00.000000
6077.0,809,30,2024-05-24 00:00:00.000000
6078.0,44,16,2024-09-21 00:00:00.000000
6079.0,225,30,2024-04-17 00:00:00.000000
6080.0,4,21,2023-08-28 00:00:00.000000
6081.0,229,23,2024-05-08 00:00:00.000000
6082.0,236,15,2024-07-04 00:00:00.000000
6083.0,639,7,2023-06-06 00:00:00.000000
6084.0,245,16,2023-05-05 00:00:00.000000
6085.0,753,25,2022-05-31 00:00:00.000000
6086.0,976,27,2022-07-08 00:00:00.000000
6087.0,340,26,2023-05-16 00:00:00.000000
6088.0,758,13,2023-10-28 00:00:00.000000
6089.0,211,13,2022-06-21 00:00:00.000000
6090.0,189,27,2024-04-07 00:00:00.000000
6091.0,7,12,2023-12-06 00:00:00.000000
6092.0,11,3,2023-03-25 00:00:00.000000
6093.0,367,1,2024-06-05 00:00:00.000000
6094.0,569,4,2023-07-15 00:00:00.000000
6095.0,146,10,2022-05-03 00:00:00.000000
6096.0,451,7,2024-09-23 00:00:00.000000
6097.0,647,19,2023-09-03 00:00:00.000000
6098.0,935,25,2024-02-09 00:00:00.000000
6099.0,369,2,2024-10-28 00:00:00.000000
6100.0,999,1,2024-06-06 00:00:00.000000
6101.0,204,7,2023-11-09 00:00:00.000000
6102.0,291,6,2022-04-15 00:00:00.000000
6103.0,225,29,2024-12-31 00:00:00.000000
6104.0,269,24,2023-06-24 00:00:00.000000
6105.0,179,11,2022-09-04 00:00:00.000000
6106.0,868,18,2023-09-17 00:00:00.000000
6107.0,252,6,2022-09-28 00:00:00.000000
6108.0,201,1,2023-06-24 00:00:00.000000
6109.0,181,27,2024-04-14 00:00:00.000000
6110.0,269,30,2024-06-25 00:00:00.000000
6111.0,104,1,2025-01-26 00:00:00.000000
6112.0,852,22,2024-06-13 00:00:00.000000
6113.0,141,13,2024-11-22 00:00:00.000000
6114.0,671,26,2024-11-19 00:00:00.000000
6115.0,907,4,2023-01-10 00:00:00.000000
6116.0,347,30,2024-01-04 00:00:00.000000
6117.0,216,10,2024-07-08 00:00:00.000000
6118.0,468,8,2023-12-04 00:00:00.000000
6119.0,379,26,2022-04-25 00:00:00.000000
6120.0,382,22,2022-08-21 00:00:00.000000
6121.0,176,17,2024-04-10 00:00:00.000000
6122.0,819,20,2022-07-23 00:00:00.000000
6123.0,903,14,2023-05-31 00:00:00.000000
6124.0,900,23,2023-04-14 00:00:00.000000
6125.0,67,4,2022-07-16 00:00:00.000000
6126.0,148,29,2023-02-21 00:00:00.000000
6127.0,947,5,2022-06-03 00:00:00.000000
6128.0,814,7,2023-01-27 00:00:00.000000
6129.0,197,18,2024-12-01 00:00:00.000000
6130.0,388,23,2025-02-14 00:00:00.000000
6131.0,384,11,2022-04-03 00:00:00.000000
6132.0,614,14,2023-06-25 00:00:00.000000
6133.0,652,8,2024-01-04 00:00:00.000000
6134.0,944,2,2024-04-02 00:00:00.000000
6135.0,782,20,2023-12-03 00:00:00.000000
6136.0,602,7,2024-02-22 00:00:00.000000
6137.0,875,18,2022-11-07 00:00:00.000000
6138.0,302,26,2025-01-18 00:00:00.000000
6139.0,153,11,2023-05-10 00:00:00.000000
6140.0,254,2,2023-06-20 00:00:00.000000
6141.0,645,26,2024-04-05 00:00:00.000000
6142.0,287,28,2024-07-19 00:00:00.000000
6143.0,130,28,2022-06-04 00:00:00.000000
6144.0,521,19,2023-02-21 00:00:00.000000
6145.0,908,16,2024-07-29 00:00:00.000000
6146.0,215,24,2022-07-09 00:00:00.000000
6147.0,84,26,2023-09-17 00:00:00.000000
6148.0,482,26,2023-07-23 00:00:00.000000
6149.0,680,20,2023-08-06 00:00:00.000000
6150.0,67,6,2025-01-30 00:00:00.000000
6151.0,521,13,2024-02-16 00:00:00.000000
6152.0,770,29,2022-04-25 00:00:00.000000
6153.0,661,25,2024-11-23 00:00:00.000000
6154.0,522,12,2022-08-10 00:00:00.000000
6155.0,511,17,2023-04-25 00:00:00.000000
6156.0,476,6,2023-02-28 00:00:00.000000
6157.0,330,23,2023-07-26 00:00:00.000000
6158.0,383,17,2024-09-30 00:00:00.000000
6159.0,712,16,2022-04-09 00:00:00.000000
6160.0,733,16,2025-03-17 00:00:00.000000
6161.0,486,9,2025-03-02 00:00:00.000000
6162.0,596,13,2024-10-10 00:00:00.000000
6163.0,654,30,2023-06-11 00:00:00.000000
6164.0,810,19,2022-06-12 00:00:00.000000
6165.0,666,2,2022-09-14 00:00:00.000000
6166.0,213,8,2022-11-05 00:00:00.000000
6167.0,917,7,2023-06-20 00:00:00.000000
6168.0,463,28,2022-10-07 00:00:00.000000
6169.0,241,13,2024-06-16 00:00:00.000000
6170.0,224,10,2023-03-18 00:00:00.000000
6171.0,436,29,2024-11-20 00:00:00.000000
6172.0,387,19,2023-02-16 00:00:00.000000
6173.0,161,30,2025-01-04 00:00:00.000000
6174.0,863,12,2024-10-05 00:00:00.000000
6175.0,261,18,2024-08-03 00:00:00.000000
6176.0,87,5,2023-02-06 00:00:00.000000
6177.0,770,3,2023-02-13 00:00:00.000000
6178.0,303,15,2022-08-22 00:00:00.000000
6179.0,532,12,2023-07-18 00:00:00.000000
6180.0,236,19,2024-02-05 00:00:00.000000
6181.0,43,15,2024-09-22 00:00:00.000000
6182.0,525,20,2024-06-11 00:00:00.000000
6183.0,345,14,2023-04-19 00:00:00.000000
6184.0,462,15,2024-10-26 00:00:00.000000
6185.0,443,14,2023-12-18 00:00:00.000000
6186.0,377,26,2023-10-11 00:00:00.000000
6187.0,510,11,2023-09-15 00:00:00.000000
6188.0,280,13,2025-03-05 00:00:00.000000
6189.0,26,6,2025-03-12 00:00:00.000000
6190.0,453,8,2022-06-02 00:00:00.000000
6191.0,272,21,2022-04-26 00:00:00.000000
6192.0,78,12,2023-09-25 00:00:00.000000
6193.0,924,3,2024-10-28 00:00:00.000000
6194.0,302,27,2025-02-15 00:00:00.000000
6195.0,514,17,2024-07-01 00:00:00.000000
6196.0,560,21,2024-07-27 00:00:00.000000
6197.0,81,26,2025-01-06 00:00:00.000000
6198.0,284,30,2022-05-23 00:00:00.000000
6199.0,234,4,2023-07-18 00:00:00.000000
6200.0,122,3,2022-11-05 00:00:00.000000
6201.0,369,2,2024-10-13 00:00:00.000000
6202.0,560,7,2022-06-01 00:00:00.000000
6203.0,342,7,2024-11-09 00:00:00.000000
6204.0,692,11,2023-10-19 00:00:00.000000
6205.0,257,10,2023-03-22 00:00:00.000000
6206.0,764,27,2023-12-30 00:00:00.000000
6207.0,787,22,2023-02-24 00:00:00.000000
6208.0,866,9,2025-01-14 00:00:00.000000
6209.0,196,23,2024-12-30 00:00:00.000000
6210.0,619,5,2023-05-21 00:00:00.000000
6211.0,876,25,2024-02-25 00:00:00.000000
6212.0,734,24,2023-09-27 00:00:00.000000
6213.0,557,30,2023-12-23 00:00:00.000000
6214.0,268,1,2023-06-05 00:00:00.000000
6215.0,789,10,2024-03-13 00:00:00.000000
6216.0,289,27,2025-02-10 00:00:00.000000
6217.0,355,26,2024-06-22 00:00:00.000000
6218.0,414,13,2024-12-18 00:00:00.000000
6219.0,842,19,2023-10-19 00:00:00.000000
6220.0,776,21,2023-08-26 00:00:00.000000
6221.0,13,16,2024-06-06 00:00:00.000000
6222.0,670,17,2025-01-05 00:00:00.000000
6223.0,780,5,2024-06-25 00:00:00.000000
6224.0,887,13,2025-03-31 00:00:00.000000
6225.0,234,8,2024-12-22 00:00:00.000000
6226.0,741,24,2022-08-30 00:00:00.000000
6227.0,215,16,2022-07-31 00:00:00.000000
6228.0,240,17,2023-10-04 00:00:00.000000
6229.0,602,26,2022-11-07 00:00:00.000000
6230.0,566,25,2024-03-20 00:00:00.000000
6231.0,480,24,2023-02-18 00:00:00.000000
6232.0,834,15,2022-04-30 00:00:00.000000
6233.0,349,26,2023-02-24 00:00:00.000000
6234.0,88,11,2022-06-18 00:00:00.000000
6235.0,867,7,2022-07-07 00:00:00.000000
6236.0,440,25,2022-08-19 00:00:00.000000
6237.0,965,23,2022-12-13 00:00:00.000000
6238.0,428,7,2025-02-13 00:00:00.000000
6239.0,450,15,2024-06-22 00:00:00.000000
6240.0,874,18,2022-04-24 00:00:00.000000
6241.0,31,12,2024-07-19 00:00:00.000000
6242.0,143,19,2022-05-19 00:00:00.000000
6243.0,895,5,2023-07-13 00:00:00.000000
6244.0,313,24,2022-04-25 00:00:00.000000
6245.0,10,16,2025-01-20 00:00:00.000000
6246.0,830,22,2023-10-14 00:00:00.000000
6247.0,855,12,2025-03-20 00:00:00.000000
6248.0,348,8,2023-11-29 00:00:00.000000
6249.0,430,14,2025-03-11 00:00:00.000000
6250.0,703,25,2025-02-14 00:00:00.000000
6251.0,414,25,2024-06-06 00:00:00.000000
6252.0,798,23,2024-05-29 00:00:00.000000
6253.0,551,10,2023-01-06 00:00:00.000000
6254.0,334,19,2025-03-21 00:00:00.000000
6255.0,24,19,2022-10-16 00:00:00.000000
6256.0,805,2,2023-12-31 00:00:00.000000
6257.0,945,5,2022-07-07 00:00:00.000000
6258.0,158,11,2022-11-01 00:00:00.000000
6259.0,582,21,2022-04-24 00:00:00.000000
6260.0,819,20,2024-07-23 00:00:00.000000
6261.0,936,20,2025-01-08 00:00:00.000000
6262.0,588,28,2022-12-22 00:00:00.000000
6263.0,401,13,2022-10-01 00:00:00.000000
6264.0,210,13,2023-05-22 00:00:00.000000
6265.0,66,18,2024-09-24 00:00:00.000000
6266.0,396,7,2022-11-24 00:00:00.000000
6267.0,487,4,2022-08-09 00:00:00.000000
6268.0,337,19,2024-05-13 00:00:00.000000
6269.0,986,15,2025-03-06 00:00:00.000000
6270.0,655,29,2022-04-01 00:00:00.000000
6271.0,312,3,2022-11-04 00:00:00.000000
6272.0,176,4,2023-05-09 00:00:00.000000
6273.0,692,18,2025-02-21 00:00:00.000000
6274.0,182,2,2025-03-25 00:00:00.000000
6275.0,847,23,2023-11-03 00:00:00.000000
6276.0,618,16,2024-11-13 00:00:00.000000
6277.0,28,6,2024-05-08 00:00:00.000000
6278.0,204,3,2024-02-26 00:00:00.000000
6279.0,934,13,2023-08-19 00:00:00.000000
6280.0,291,7,2024-02-15 00:00:00.000000
6281.0,239,10,2023-01-13 00:00:00.000000
6282.0,676,17,2022-06-09 00:00:00.000000
6283.0,72,15,2022-07-06 00:00:00.000000
6284.0,59,12,2022-12-21 00:00:00.000000
6285.0,531,1,2023-07-27 00:00:00.000000
6286.0,176,11,2024-10-21 00:00:00.000000
6287.0,881,30,2024-02-09 00:00:00.000000
6288.0,421,13,2025-03-10 00:00:00.000000
6289.0,161,4,2022-06-14 00:00:00.000000
6290.0,133,18,2023-07-26 00:00:00.000000
6291.0,429,16,2024-06-16 00:00:00.000000
6292.0,761,3,2023-04-04 00:00:00.000000
6293.0,399,29,2023-01-06 00:00:00.000000
6294.0,887,7,2025-03-04 00:00:00.000000
6295.0,134,28,2022-09-10 00:00:00.000000
6296.0,211,10,2023-12-15 00:00:00.000000
6297.0,443,27,2022-11-22 00:00:00.000000
6298.0,727,22,2024-02-20 00:00:00.000000
6299.0,487,6,2022-10-09 00:00:00.000000
6300.0,619,19,2022-06-28 00:00:00.000000
6301.0,962,10,2022-11-06 00:00:00.000000
6302.0,602,7,2023-07-07 00:00:00.000000
6303.0,515,23,2022-07-18 00:00:00.000000
6304.0,702,15,2023-02-26 00:00:00.000000
6305.0,283,7,2025-02-10 00:00:00.000000
6306.0,8,5,2024-06-30 00:00:00.000000
6307.0,457,3,2022-05-14 00:00:00.000000
6308.0,845,13,2022-07-05 00:00:00.000000
6309.0,620,26,2024-01-24 00:00:00.000000
6310.0,253,17,2023-02-24 00:00:00.000000
6311.0,337,30,2024-10-08 00:00:00.000000
6312.0,583,29,2023-04-06 00:00:00.000000
6313.0,503,15,2024-05-17 00:00:00.000000
6314.0,474,19,2024-05-06 00:00:00.000000
6315.0,41,24,2024-08-23 00:00:00.000000
6316.0,94,10,2024-11-09 00:00:00.000000
6317.0,662,29,2024-06-19 00:00:00.000000
6318.0,941,15,2024-10-14 00:00:00.000000
6319.0,356,23,2023-12-27 00:00:00.000000
6320.0,863,23,2023-05-17 00:00:00.000000
6321.0,812,10,2024-10-05 00:00:00.000000
6322.0,401,20,2023-09-28 00:00:00.000000
6323.0,844,26,2024-09-19 00:00:00.000000
6324.0,871,6,2024-03-26 00:00:00.000000
6325.0,426,8,2024-04-05 00:00:00.000000
6326.0,184,29,2025-01-09 00:00:00.000000
6327.0,633,24,2022-11-21 00:00:00.000000
6328.0,443,15,2022-04-29 00:00:00.000000
6329.0,394,30,2024-09-18 00:00:00.000000
6330.0,675,6,2024-05-10 00:00:00.000000
6331.0,716,19,2022-08-15 00:00:00.000000
6332.0,98,13,2023-08-24 00:00:00.000000
6333.0,716,2,2025-03-05 00:00:00.000000
6334.0,246,29,2024-11-30 00:00:00.000000
6335.0,892,6,2025-01-08 00:00:00.000000
6336.0,281,29,2023-05-28 00:00:00.000000
6337.0,644,18,2023-10-29 00:00:00.000000
6338.0,299,22,2022-06-26 00:00:00.000000
6339.0,939,3,2025-02-25 00:00:00.000000
6340.0,715,24,2025-02-02 00:00:00.000000
6341.0,740,29,2023-10-11 00:00:00.000000
6342.0,223,30,2022-07-30 00:00:00.000000
6343.0,506,14,2024-11-05 00:00:00.000000
6344.0,781,18,2024-08-29 00:00:00.000000
6345.0,125,12,2023-05-28 00:00:00.000000
6346.0,79,25,2022-07-23 00:00:00.000000
6347.0,108,17,2022-11-20 00:00:00.000000
6348.0,785,25,2023-05-04 00:00:00.000000
6349.0,334,14,2024-03-02 00:00:00.000000
6350.0,462,6,2023-08-20 00:00:00.000000
6351.0,259,7,2023-04-21 00:00:00.000000
6352.0,519,2,2022-07-30 00:00:00.000000
6353.0,474,1,2024-07-16 00:00:00.000000
6354.0,75,21,2022-07-03 00:00:00.000000
6355.0,712,22,2023-03-30 00:00:00.000000
6356.0,768,15,2025-02-15 00:00:00.000000
6357.0,391,11,2023-10-31 00:00:00.000000
6358.0,764,13,2023-10-05 00:00:00.000000
6359.0,877,7,2024-09-30 00:00:00.000000
6360.0,407,2,2022-04-27 00:00:00.000000
6361.0,11,9,2023-09-16 00:00:00.000000
6362.0,118,23,2022-12-13 00:00:00.000000
6363.0,940,5,2022-07-09 00:00:00.000000
6364.0,335,22,2024-02-15 00:00:00.000000
6365.0,767,15,2023-05-13 00:00:00.000000
6366.0,497,15,2023-02-17 00:00:00.000000
6367.0,70,3,2025-03-26 00:00:00.000000
6368.0,562,22,2024-05-31 00:00:00.000000
6369.0,249,23,2024-08-11 00:00:00.000000
6370.0,973,15,2022-09-04 00:00:00.000000
6371.0,144,16,2023-07-01 00:00:00.000000
6372.0,841,9,2024-04-26 00:00:00.000000
6373.0,862,6,2022-10-09 00:00:00.000000
6374.0,175,27,2024-12-27 00:00:00.000000
6375.0,19,20,2025-02-13 00:00:00.000000
6376.0,103,6,2024-07-06 00:00:00.000000
6377.0,302,4,2024-03-29 00:00:00.000000
6378.0,548,24,2025-02-17 00:00:00.000000
6379.0,401,6,2024-12-20 00:00:00.000000
6380.0,80,22,2024-02-07 00:00:00.000000
6381.0,782,1,2023-05-19 00:00:00.000000
6382.0,694,9,2024-05-20 00:00:00.000000
6383.0,158,15,2022-05-14 00:00:00.000000
6384.0,367,6,2024-02-07 00:00:00.000000
6385.0,222,23,2022-05-11 00:00:00.000000
6386.0,36,29,2024-11-24 00:00:00.000000
6387.0,692,18,2023-11-04 00:00:00.000000
6388.0,222,15,2024-04-06 00:00:00.000000
6389.0,714,2,2022-07-19 00:00:00.000000
6390.0,857,21,2024-06-27 00:00:00.000000
6391.0,831,17,2022-11-20 00:00:00.000000
6392.0,657,22,2024-10-17 00:00:00.000000
6393.0,734,22,2022-12-25 00:00:00.000000
6394.0,919,4,2022-07-13 00:00:00.000000
6395.0,400,23,2024-09-05 00:00:00.000000
6396.0,316,15,2024-04-08 00:00:00.000000
6397.0,54,20,2023-02-15 00:00:00.000000
6398.0,5,2,2022-11-11 00:00:00.000000
6399.0,791,13,2023-02-24 00:00:00.000000
6400.0,786,7,2024-12-13 00:00:00.000000
6401.0,952,8,2022-12-02 00:00:00.000000
6402.0,384,30,2022-08-01 00:00:00.000000
6403.0,245,7,2023-10-11 00:00:00.000000
6404.0,94,1,2024-09-02 00:00:00.000000
6405.0,432,1,2022-07-08 00:00:00.000000
6406.0,15,11,2023-03-22 00:00:00.000000
6407.0,841,7,2025-01-09 00:00:00.000000
6408.0,697,22,2022-10-26 00:00:00.000000
6409.0,65,8,2024-10-16 00:00:00.000000
6410.0,982,29,2022-04-29 00:00:00.000000
6411.0,99,26,2024-10-13 00:00:00.000000
6412.0,856,27,2022-08-25 00:00:00.000000
6413.0,681,6,2023-03-20 00:00:00.000000
6414.0,742,6,2024-10-15 00:00:00.000000
6415.0,46,14,2022-12-06 00:00:00.000000
6416.0,525,4,2024-07-20 00:00:00.000000
6417.0,836,11,2024-04-05 00:00:00.000000
6418.0,331,18,2023-10-21 00:00:00.000000
6419.0,642,7,2023-05-02 00:00:00.000000
6420.0,640,7,2024-12-25 00:00:00.000000
6421.0,957,18,2022-05-28 00:00:00.000000
6422.0,405,14,2023-10-26 00:00:00.000000
6423.0,124,8,2023-08-22 00:00:00.000000
6424.0,219,4,2024-11-08 00:00:00.000000
6425.0,366,11,2023-08-22 00:00:00.000000
6426.0,178,1,2022-05-20 00:00:00.000000
6427.0,412,21,2023-02-18 00:00:00.000000
6428.0,324,1,2023-04-17 00:00:00.000000
6429.0,399,7,2025-01-10 00:00:00.000000
6430.0,470,8,2023-09-27 00:00:00.000000
6431.0,68,22,2024-09-07 00:00:00.000000
6432.0,835,9,2022-06-11 00:00:00.000000
6433.0,666,20,2024-01-16 00:00:00.000000
6434.0,378,2,2022-10-23 00:00:00.000000
6435.0,69,29,2024-05-26 00:00:00.000000
6436.0,224,14,2022-06-19 00:00:00.000000
6437.0,309,25,2023-04-17 00:00:00.000000
6438.0,614,16,2024-09-01 00:00:00.000000
6439.0,105,23,2024-10-24 00:00:00.000000
6440.0,550,26,2023-12-27 00:00:00.000000
6441.0,945,28,2022-06-03 00:00:00.000000
6442.0,583,6,2022-07-03 00:00:00.000000
6443.0,258,4,2023-03-23 00:00:00.000000
6444.0,615,11,2025-01-12 00:00:00.000000
6445.0,647,23,2023-10-18 00:00:00.000000
6446.0,398,22,2023-01-05 00:00:00.000000
6447.0,947,25,2023-01-08 00:00:00.000000
6448.0,711,5,2023-06-21 00:00:00.000000
6449.0,341,6,2023-08-20 00:00:00.000000
6450.0,651,25,2022-07-04 00:00:00.000000
6451.0,906,23,2023-05-14 00:00:00.000000
6452.0,326,28,2023-03-17 00:00:00.000000
6453.0,683,16,2023-11-06 00:00:00.000000
6454.0,70,11,2024-10-23 00:00:00.000000
6455.0,19,20,2024-06-03 00:00:00.000000
6456.0,934,19,2023-10-06 00:00:00.000000
6457.0,460,13,2023-11-19 00:00:00.000000
6458.0,524,21,2022-09-14 00:00:00.000000
6459.0,760,8,2022-04-25 00:00:00.000000
6460.0,516,19,2022-04-10 00:00:00.000000
6461.0,722,1,2023-02-24 00:00:00.000000
6462.0,239,1,2024-05-01 00:00:00.000000
6463.0,632,25,2023-10-17 00:00:00.000000
6464.0,919,4,2024-03-21 00:00:00.000000
6465.0,317,8,2024-07-16 00:00:00.000000
6466.0,756,14,2023-07-29 00:00:00.000000
6467.0,776,8,2023-07-04 00:00:00.000000
6468.0,635,3,2023-04-27 00:00:00.000000
6469.0,62,5,2024-02-14 00:00:00.000000
6470.0,384,16,2022-05-02 00:00:00.000000
6471.0,304,7,2024-10-03 00:00:00.000000
6472.0,156,13,2025-03-14 00:00:00.000000
6473.0,210,21,2024-01-09 00:00:00.000000
6474.0,39,8,2022-11-15 00:00:00.000000
6475.0,946,24,2023-07-21 00:00:00.000000
6476.0,613,15,2025-01-31 00:00:00.000000
6477.0,757,29,2024-11-17 00:00:00.000000
6478.0,337,5,2023-04-12 00:00:00.000000
6479.0,285,11,2023-01-07 00:00:00.000000
6480.0,660,26,2023-05-14 00:00:00.000000
6481.0,779,2,2024-01-21 00:00:00.000000
6482.0,534,26,2024-10-13 00:00:00.000000
6483.0,425,21,2022-12-25 00:00:00.000000
6484.0,833,10,2023-10-26 00:00:00.000000
6485.0,769,1,2023-10-08 00:00:00.000000
6486.0,235,28,2023-02-28 00:00:00.000000
6487.0,751,11,2023-02-02 00:00:00.000000
6488.0,351,8,2023-07-28 00:00:00.000000
6489.0,211,18,2024-04-23 00:00:00.000000
6490.0,56,30,2022-12-06 00:00:00.000000
6491.0,940,22,2022-09-03 00:00:00.000000
6492.0,255,26,2025-02-13 00:00:00.000000
6493.0,704,23,2023-03-06 00:00:00.000000
6494.0,737,8,2024-06-09 00:00:00.000000
6495.0,623,28,2025-02-16 00:00:00.000000
6496.0,391,17,2023-01-09 00:00:00.000000
6497.0,330,6,2025-03-13 00:00:00.000000
6498.0,453,21,2023-04-18 00:00:00.000000
6499.0,7,3,2022-07-17 00:00:00.000000
6500.0,891,16,2024-03-01 00:00:00.000000
6501.0,72,7,2024-01-30 00:00:00.000000
6502.0,54,21,2022-11-14 00:00:00.000000
6503.0,145,7,2022-07-11 00:00:00.000000
6504.0,129,3,2022-10-27 00:00:00.000000
6505.0,178,19,2023-02-18 00:00:00.000000
6506.0,563,27,2024-01-11 00:00:00.000000
6507.0,815,30,2023-09-22 00:00:00.000000
6508.0,210,8,2025-02-13 00:00:00.000000
6509.0,520,3,2024-05-02 00:00:00.000000
6510.0,437,24,2022-12-09 00:00:00.000000
6511.0,479,10,2023-11-07 00:00:00.000000
6512.0,169,24,2024-06-16 00:00:00.000000
6513.0,203,8,2024-10-17 00:00:00.000000
6514.0,435,6,2022-07-09 00:00:00.000000
6515.0,621,8,2023-04-26 00:00:00.000000
6516.0,311,10,2023-03-03 00:00:00.000000
6517.0,591,15,2022-08-13 00:00:00.000000
6518.0,991,21,2024-04-06 00:00:00.000000
6519.0,207,9,2024-10-08 00:00:00.000000
6520.0,884,26,2023-04-22 00:00:00.000000
6521.0,493,3,2022-04-27 00:00:00.000000
6522.0,974,12,2024-12-05 00:00:00.000000
6523.0,408,13,2023-11-10 00:00:00.000000
